Name,Season,Pitch,Pitches,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,SwStr%,pVAL,pVAL/C,NameASCII,PlayerId,MLBAMID
"AJ Pollock",2023,"SI",78,0.2903225806451613,0.574468085106383,0.46153846153846156,0.4444444444444444,0.8148148148148148,0.7222222222222222,0.6025641025641025,0.1282051282051282,-0.7201207999999998,-0.9232317948717946,"AJ Pollock","9256",572041
"Mike Moustakas",2023,"SI",159,0.21818181818181817,0.7307692307692307,0.5534591194968553,0.6666666666666666,0.9078947368421053,0.875,0.6540880503144654,0.06918238993710692,-0.9377598999999992,-0.5897861006289303,"Mike Moustakas","4892",519058
"José Caballero",2025,"SI",207,0.10843373493975904,0.5806451612903226,0.391304347826087,0.7777777777777778,0.9027777777777778,0.8888888888888888,0.5990338164251208,0.043478260869565216,-1.6724471999999997,-0.8079455072463767,"Jose Caballero","23401",676609
"Oswald Peraza",2025,"SI",163,0.28,0.672566371681416,0.5521472392638037,0.6428571428571429,0.7631578947368421,0.7444444444444445,0.6932515337423313,0.1411042944785276,4.699829299999999,2.883330858895705,"Oswald Peraza","22823",672724
"Mark Mathias",2023,"SI",82,0.06060606060606061,0.5510204081632653,0.35365853658536583,0.5,0.8888888888888888,0.8620689655172413,0.5975609756097561,0.04878048780487805,0.6911202000000002,0.8428295121951223,"Mark Mathias","18032",664029
"Christopher Morel",2024,"SI",431,0.28735632183908044,0.6536964980544747,0.505800464037123,0.76,0.875,0.8486238532110092,0.5962877030162413,0.0765661252900232,8.597126499999998,1.9946929234338742,"Christopher Morel","21897",666624
"Garrett Cooper",2024,"SI",74,0.3235294117647059,0.425,0.3783783783783784,0.8181818181818182,0.8235294117647058,0.8214285714285714,0.5405405405405406,0.06756756756756757,1.9729028000000002,2.6660848648648647,"Garrett Cooper","15279",643265
"Nicky Lopez",2023,"SI",156,0.13559322033898305,0.5876288659793815,0.4166666666666667,0.75,0.7719298245614035,0.7692307692307693,0.6217948717948718,0.09615384615384616,3.0783601999999997,1.9733078205128203,"Nicky Lopez","19339",670032
"Dylan Carlson",2024,"SI",136,0.15555555555555556,0.6703296703296703,0.5,0.42857142857142855,0.7868852459016393,0.75,0.6691176470588235,0.125,1.6016490999999995,1.1776831617647054,"Dylan Carlson","20126",666185
"Austin Wynns",2025,"SI",84,0.14285714285714285,0.6984126984126984,0.5595238095238095,1,0.9090909090909091,0.9148936170212766,0.75,0.047619047619047616,0.34157409999999944,0.4066358333333327,"Austin Wynns","15271",642851
"Joey Loperfido",2024,"SI",123,0.3953488372093023,0.725,0.6097560975609756,0.4117647058823529,0.7931034482758621,0.7066666666666667,0.6504065040650406,0.17886178861788618,0.1857857000000001,0.1510452845528456,"Joey Loperfido","29630",694388
"Trayce Thompson",2023,"SI",136,0.21212121212121213,0.6142857142857143,0.41911764705882354,0.35714285714285715,0.7441860465116279,0.6491228070175439,0.5147058823529411,0.14705882352941177,0.7535940999999993,0.5541133088235289,"Trayce Thompson","9952",572204
"Eric Haase",2023,"SI",175,0.4057971014492754,0.6132075471698113,0.5314285714285715,0.7142857142857143,0.9384615384615385,0.8709677419354839,0.6057142857142858,0.06857142857142857,5.872252200000002,3.355572685714287,"Eric Haase","14111",606992
"Carson Kelly",2023,"SI",107,0.19444444444444445,0.5070422535211268,0.40186915887850466,0.8571428571428571,1,0.9767441860465116,0.6635514018691588,0.009345794392523364,-0.6050281000000003,-0.5654468224299068,"Carson Kelly","13620",608348
"Danny Jansen",2025,"SI",232,0.14432989690721648,0.6,0.40948275862068967,0.7142857142857143,0.9135802469135802,0.8842105263157894,0.5818965517241379,0.04741379310344827,2.8605366,1.2329899137931035,"Danny Jansen","16535",643376
"Jon Singleton",2023,"SI",65,0.2692307692307692,0.5384615384615384,0.4307692307692308,0.5714285714285714,0.9047619047619048,0.8214285714285714,0.6,0.07692307692307693,0.9815923,1.5101419999999999,"Jon Singleton","10441",572138
"Josh Bell",2024,"SI",297,0.2127659574468085,0.5576923076923077,0.3939393939393939,0.7,0.9425287356321839,0.8803418803418803,0.5252525252525253,0.04713804713804714,-1.6705083000000003,-0.5624607070707072,"Josh Bell","13145",605137
"Kevin Pillar",2024,"SI",186,0.3026315789473684,0.6454545454545455,0.5053763440860215,0.782608695652174,0.9295774647887324,0.8936170212765957,0.5913978494623656,0.053763440860215055,-1.1718376000000001,-0.6300202150537635,"Kevin Pillar","12434",607680
"Kolten Wong",2023,"SI",128,0.22807017543859648,0.647887323943662,0.4609375,0.5384615384615384,0.9565217391304348,0.864406779661017,0.5546875,0.0625,7.472917600000001,5.8382168750000005,"Kolten Wong","12532",543939
"Cedric Mullins",2025,"SI",314,0.20168067226890757,0.5948717948717949,0.445859872611465,0.8333333333333334,0.9224137931034483,0.9071428571428571,0.6210191082802548,0.041401273885350316,3.6852807,1.1736562738853504,"Cedric Mullins","17929",656775
"Brandon Lockridge",2025,"SI",93,0.13636363636363635,0.5774647887323944,0.4731182795698925,0.6666666666666666,0.9512195121951219,0.9318181818181818,0.7634408602150538,0.03225806451612903,2.0567753,2.2115863440860215,"Brandon Lockridge","21496",663604
"Darin Ruf",2023,"SI",51,0.05263157894736842,0.53125,0.35294117647058826,1,0.8235294117647058,0.8333333333333334,0.6274509803921569,0.058823529411764705,-0.30509850000000016,-0.5982323529411768,"Darin Ruf","9929",573131
"Mike Yastrzemski",2025,"SI",250,0.26262626262626265,0.5033112582781457,0.408,0.6538461538461539,0.8947368421052632,0.8333333333333334,0.604,0.068,-1.0952587999999994,-0.43810351999999975,"Mike Yastrzemski","14854",573262
"Eugenio Suárez",2025,"SI",376,0.17266187050359713,0.6329113924050633,0.4627659574468085,0.375,0.8666666666666667,0.7988505747126436,0.6303191489361702,0.09308510638297872,0.9356497000000006,0.2488430053191491,"Eugenio Suarez","12552",553993
"Mark Canha",2024,"SI",353,0.17777777777777778,0.6192660550458715,0.45042492917847027,0.8333333333333334,0.9333333333333333,0.9182389937106918,0.6175637393767706,0.036827195467422094,0.3769852000000018,0.10679467422096368,"Mark Canha","11445",592192
"Ramón Laureano",2025,"SI",293,0.20202020202020202,0.5979381443298969,0.4641638225255973,0.7,0.9137931034482759,0.8823529411764706,0.6621160409556314,0.05460750853242321,-1.3452740000000014,-0.45913788395904487,"Ramon Laureano","17128",657656
"Jesse Winker",2024,"SI",286,0.15463917525773196,0.5873015873015873,0.4405594405594406,0.6666666666666666,0.918918918918919,0.8888888888888888,0.6608391608391608,0.04895104895104895,-0.9794790000000009,-0.3424751748251751,"Jesse Winker","13590",608385
"Ty France",2025,"SI",376,0.22666666666666666,0.6858407079646017,0.5026595744680851,0.8235294117647058,0.8903225806451613,0.8783068783068783,0.601063829787234,0.061170212765957445,-0.279891799999998,-0.07443930851063778,"Ty France","17982",664034
"Josh Naylor",2025,"SI",273,0.32038834951456313,0.6705882352941176,0.5384615384615384,0.7878787878787878,0.9122807017543859,0.8843537414965986,0.6227106227106227,0.06227106227106227,0.12267030000000183,0.04493417582417649,"Josh Naylor","18839",647304
"Connor Joe",2025,"SI",63,0.18181818181818182,0.4634146341463415,0.36507936507936506,0.5,0.8947368421052632,0.8260869565217391,0.6507936507936508,0.06349206349206349,3.6128804,5.734730793650793,"Connor Joe","16572",656582
"Garrett Cooper",2023,"SI",351,0.4050632911392405,0.6269430051813472,0.5270655270655271,0.75,0.9008264462809917,0.8486486486486486,0.5498575498575499,0.07977207977207977,-0.9022435999999994,-0.2570494586894585,"Garrett Cooper","15279",643265
"Alex Call",2025,"SI",251,0.16822429906542055,0.4722222222222222,0.3426294820717131,0.8333333333333334,0.9411764705882353,0.9186046511627907,0.5737051792828686,0.027888446215139442,-0.21551140000000021,-0.08586111553784868,"Alex Call","19296",669743
"Eloy Jiménez",2024,"SI",214,0.25,0.6147540983606558,0.45794392523364486,0.9130434782608695,0.8666666666666667,0.8775510204081632,0.5700934579439252,0.056074766355140186,6.1742019999999975,2.885141121495326,"Eloy Jimenez","17484",650391
"Jazz Chisholm Jr.",2024,"SI",369,0.25443786982248523,0.565,0.42276422764227645,0.7674418604651163,0.9026548672566371,0.8653846153846154,0.5420054200542005,0.056910569105691054,-3.907528999999998,-1.0589509485094846,"Jazz Chisholm Jr.","20454",665862
"Rowdy Tellez",2025,"SI",139,0.3191489361702128,0.5760869565217391,0.4892086330935252,0.8,0.9622641509433962,0.9264705882352942,0.6618705035971223,0.03597122302158273,4.060459999999998,2.9211942446043153,"Rowdy Tellez","15679",642133
"Randal Grichuk",2025,"SI",113,0.24489795918367346,0.640625,0.4690265486725664,1,1,1,0.5663716814159292,0,-4.1831014,-3.7018596460176987,"Randal Grichuk","10243",545341
"Ji Man Choi",2023,"SI",59,0.20689655172413793,0.6666666666666666,0.4406779661016949,0.5,1,0.8846153846153846,0.5084745762711864,0.05084745762711865,-1.4634732,-2.4804630508474577,"Ji Man Choi","5452",596847
"Dominic Canzone",2023,"SI",71,0.42857142857142855,0.4883720930232558,0.4647887323943662,0.9166666666666666,0.8095238095238095,0.8484848484848485,0.6056338028169014,0.07042253521126761,3.2519943,4.580273661971831,"Dominic Canzone","26438",686527
"Austin Slater",2025,"SI",113,0.21621621621621623,0.6973684210526315,0.5398230088495575,0.75,0.8490566037735849,0.8360655737704918,0.672566371681416,0.08849557522123894,0.8723179000000014,0.7719627433628331,"Austin Slater","16153",596103
"Jonah Bride",2025,"SI",92,0.275,0.40384615384615385,0.34782608695652173,0.7272727272727273,0.9047619047619048,0.84375,0.5652173913043478,0.05434782608695652,3.7971528,4.12734,"Jonah Bride","24703",681146
"Austin Hays",2024,"SI",142,0.18867924528301888,0.6853932584269663,0.5,0.9,0.8688524590163934,0.8732394366197183,0.6267605633802817,0.06338028169014084,0.7500701000000003,0.5282183802816903,"Austin Hays","19363",669720
"Curtis Mead",2025,"SI",181,0.208955223880597,0.6140350877192983,0.46408839779005523,0.7857142857142857,0.9428571428571428,0.9166666666666666,0.6298342541436464,0.03867403314917127,4.316608,2.3848662983425415,"Curtis Mead","23986",678554
"Bryan De La Cruz",2024,"SI",372,0.25949367088607594,0.7149532710280374,0.521505376344086,0.7560975609756098,0.8496732026143791,0.8298969072164949,0.5752688172043011,0.08870967741935484,3.1733117999999996,0.8530408064516128,"Bryan De La Cruz","19600",650559
"Ramón Laureano",2023,"SI",252,0.24742268041237114,0.5612903225806452,0.44047619047619047,0.5833333333333334,0.9080459770114943,0.8378378378378378,0.6150793650793651,0.07142857142857142,5.907154000000001,2.3441087301587307,"Ramon Laureano","17128",657656
"Mark Canha",2023,"SI",456,0.1896551724137931,0.5780141843971631,0.4298245614035088,0.7575757575757576,0.9325153374233128,0.9030612244897959,0.618421052631579,0.041666666666666664,-3.8718465000000006,-0.8490891447368423,"Mark Canha","11445",592192
"Isiah Kiner-Falefa",2025,"SI",353,0.2033898305084746,0.5404255319148936,0.42776203966005666,0.875,0.9606299212598425,0.9470198675496688,0.6657223796033994,0.0226628895184136,7.371550999999999,2.0882580736543908,"Isiah Kiner-Falefa","16512",643396
"James Outman",2025,"SI",57,0.09523809523809523,0.5555555555555556,0.38596491228070173,0,0.85,0.7727272727272727,0.631578947368421,0.08771929824561403,-1.0630844000000006,-1.865060350877194,"James Outman","24770",681546
"Chris Taylor",2025,"SI",60,0.16129032258064516,0.6551724137931034,0.4,0.6,0.8947368421052632,0.8333333333333334,0.48333333333333334,0.06666666666666667,-1.5648631,-2.608105166666667,"Chris Taylor","13757",621035
"Orlando Arcia",2025,"SI",143,0.28888888888888886,0.7448979591836735,0.6013986013986014,0.7692307692307693,0.9178082191780822,0.8953488372093024,0.6853146853146853,0.06293706293706294,3.377068799999999,2.361586573426573,"Orlando Arcia","13185",606115
"Rodolfo Castro",2023,"SI",129,0.13513513513513514,0.6847826086956522,0.5271317829457365,0.6,0.873015873015873,0.8529411764705882,0.7131782945736435,0.07751937984496124,-4.370094999999999,-3.387670542635658,"Rodolfo Castro","21987",666801
"Hunter Renfroe",2023,"SI",319,0.25,0.6432748538011696,0.4608150470219436,0.8648648648648649,0.9181818181818182,0.9047619047619048,0.5360501567398119,0.0438871473354232,0.42501300000000003,0.13323291536050158,"Hunter Renfroe","15464",592669
"Gary Sánchez",2023,"SI",217,0.22988505747126436,0.5076923076923077,0.39631336405529954,0.7,0.9090909090909091,0.8604651162790697,0.5990783410138248,0.055299539170506916,1.7108853999999993,0.7884264516129028,"Gary Sanchez","11442",596142
"Ramón Laureano",2024,"SI",232,0.2268041237113402,0.6592592592592592,0.47844827586206895,0.8636363636363636,0.9101123595505618,0.9009009009009009,0.5818965517241379,0.04741379310344827,-1.8236715999999995,-0.7860653448275859,"Ramon Laureano","17128",657656
"Freddy Fermin",2025,"SI",207,0.3132530120481928,0.6532258064516129,0.5169082125603864,0.5769230769230769,0.9259259259259259,0.8411214953271028,0.5990338164251208,0.0821256038647343,-1.859438,-0.8982792270531401,"Freddy Fermin","21840",666023
"Seby Zavala",2023,"SI",130,0.20754716981132076,0.6103896103896104,0.4461538461538462,0.5454545454545454,0.9148936170212766,0.8448275862068966,0.5923076923076923,0.06923076923076923,4.2141171,3.2416285384615384,"Seby Zavala","18887",664874
"Jordan Luplow",2023,"SI",53,0.17391304347826086,0.7,0.4716981132075472,0.75,0.8571428571428571,0.84,0.5660377358490566,0.07547169811320754,0.04924499999999987,0.0929150943396224,"Jordan Luplow","16424",656669
"Gio Urshela",2024,"SI",291,0.3137254901960784,0.6296296296296297,0.5189003436426117,0.90625,0.907563025210084,0.9072847682119205,0.6494845360824743,0.048109965635738834,3.451535800000001,1.1860947766323027,"Gio Urshela","10681",570482
"Isiah Kiner-Falefa",2024,"SI",382,0.20512820512820512,0.5221238938053098,0.39267015706806285,0.78125,0.9576271186440678,0.92,0.5916230366492147,0.031413612565445025,5.060735200000001,1.3247997905759166,"Isiah Kiner-Falefa","16512",643396
"José Tena",2024,"SI",87,0.2972972972972973,0.66,0.5057471264367817,0.9090909090909091,0.8787878787878788,0.8863636363636364,0.5747126436781609,0.05747126436781609,2.9775785,3.4225040229885053,"Jose Tena","23691",677588
"Nick Senzel",2024,"SI",198,0.23684210526315788,0.6147540983606558,0.4696969696969697,0.7222222222222222,0.96,0.9139784946236559,0.6161616161616161,0.04040404040404041,4.1268175000000005,2.084251262626263,"Nick Senzel","19293",669222
"Jurickson Profar",2023,"SI",212,0.16417910447761194,0.593103448275862,0.45754716981132076,0.8181818181818182,0.9767441860465116,0.9587628865979382,0.6839622641509434,0.018867924528301886,-3.7411358000000003,-1.7646866981132074,"Jurickson Profar","10815",595777
"Connor Norby",2024,"SI",114,0.38636363636363635,0.7428571428571429,0.6052631578947368,0.8235294117647058,0.8076923076923077,0.8115942028985508,0.6140350877192983,0.11403508771929824,0.09331109999999948,0.08185184210526271,"Connor Norby","29592",681393
"Victor Robles",2024,"SI",164,0.16417910447761194,0.6804123711340206,0.4695121951219512,0.6363636363636364,0.9393939393939394,0.8961038961038961,0.5914634146341463,0.04878048780487805,-1.9574536,-1.1935692682926828,"Victor Robles","18363",645302
"Whit Merrifield",2024,"SI",250,0.22727272727272727,0.6111111111111112,0.476,0.75,0.9393939393939394,0.907563025210084,0.648,0.044,1.2731691000000005,0.5092676400000001,"Whit Merrifield","11281",593160
"Ke'Bryan Hayes",2025,"SI",412,0.24666666666666667,0.5076335877862596,0.41262135922330095,0.8918918918918919,0.9774436090225563,0.9588235294117647,0.6359223300970874,0.01699029126213592,10.003369699999997,2.4280023543689313,"Ke'Bryan Hayes","18577",663647
"Cristian Pache",2024,"SI",136,0.25,0.7023809523809523,0.5294117647058824,0.8461538461538461,0.9152542372881356,0.9027777777777778,0.6176470588235294,0.051470588235294115,-0.5700717999999998,-0.4191704411764704,"Cristian Pache","19948",665506
"Eduardo Escobar",2023,"SI",129,0.2857142857142857,0.7534246575342466,0.5503875968992248,0.875,0.8545454545454545,0.8591549295774648,0.5658914728682171,0.07751937984496124,1.7862349000000006,1.3846782170542642,"Eduardo Escobar","6153",500871
"Amed Rosario",2025,"SI",89,0.2972972972972973,0.6538461538461539,0.5056179775280899,0.8181818181818182,0.9705882352941176,0.9333333333333333,0.5842696629213483,0.033707865168539325,0.49355620000000033,0.554557528089888,"Amed Rosario","15518",642708
"Carlos Santana",2023,"SI",312,0.16312056737588654,0.6140350877192983,0.41025641025641024,0.782608695652174,0.8952380952380953,0.875,0.5480769230769231,0.05128205128205128,-1.4644730000000024,-0.4693823717948725,"Carlos Santana","2396",467793
"C.J. Cron",2023,"SI",174,0.25316455696202533,0.5894736842105263,0.4367816091954023,0.8,0.9642857142857143,0.9210526315789473,0.5459770114942529,0.034482758620689655,2.536889499999999,1.4579824712643674,"C.J. Cron","12546",543068
"Alan Roden",2025,"SI",64,0.2962962962962963,0.5405405405405406,0.4375,0.75,0.9,0.8571428571428571,0.578125,0.0625,2.8446771999999996,4.444808125,"Alan Roden","31564",702176
"Miguel Vargas",2024,"SI",184,0.2318840579710145,0.5652173913043478,0.44021739130434784,0.8125,0.9384615384615385,0.9135802469135802,0.625,0.03804347826086957,6.524070060000001,3.5456902500000007,"Miguel Vargas","20178",678246
"Cavan Biggio",2024,"SI",124,0.18604651162790697,0.5185185185185185,0.4032258064516129,0.75,0.9523809523809523,0.92,0.6532258064516129,0.03225806451612903,1.5018660999999998,1.2111823387096772,"Cavan Biggio","19252",624415
